category_id,views,likes,dislikes,comments_disabled,ratings_disabled,is_weekend
24,104892,6094,232,False,False,False
1,2253630,20266,1095,False,False,False
24,127387,225,65,False,False,False
28,737047,41422,2567,False,False,True
17,573308,12631,922,False,False,True
27,30829,2436,90,False,False,True
23,60086,7581,398,False,False,False
24,2772480,30893,3309,False,False,False
24,90688,3260,195,False,False,False
23,844391,55114,3487,False,False,False
1,3002972,10084,2109,False,False,False
24,4200729,142257,2691,False,False,False
24,29858402,680616,24496,False,False,False
24,1336490,72957,2594,False,False,False
10,8786318,235918,58841,False,False,False
23,6551282,405687,20613,False,False,False
30,3523444,52355,2520,False,False,False
24,957917,43205,1828,False,False,True
23,1172449,162046,3257,False,False,True
24,733632,78461,1447,False,False,True
25,573431,6517,355,False,False,False
27,147886,24763,157,False,False,True
22,1830327,13294,1408,False,False,False
24,772542,12183,814,False,False,False
24,793793,8181,595,False,False,False
23,650683,5047,590,False,False,False
24,1261744,8786,1181,False,False,False
23,454028,10140,432,False,False,True
24,95963,1670,55,False,False,True
24,1418562,130905,4135,False,False,False
24,1268813,8534,578,False,False,False
24,393763,3427,425,False,False,False
24,1238908,44388,1698,False,False,False
28,1049339,355742,2257,False,False,False
24,4051591,19777,3291,False,False,False
24,171807,405,174,False,False,True
24,155036,675,117,False,False,True
25,518882,3850,511,False,False,False
26,488508,6650,647,False,False,False
27,114653,15508,286,False,False,True
23,259850,4266,214,False,False,True
24,337838,1313,86,False,False,True
24,201954,1103,41,False,False,True
23,423862,27715,566,False,False,True
43,503232,3638,1014,False,False,True
24,372454,1902,453,False,False,True
24,287761,622,208,False,False,False
24,314238,1199,80,False,False,True
24,300597,1467,321,False,False,True
24,121603,320,20,False,False,True
24,266627,1041,270,False,False,True
1,989061,2356,664,False,False,False
10,9919134,216503,11346,False,False,False
23,269068,37504,1406,False,False,False
23,1790223,90025,2788,False,False,False
25,269077,3683,205,False,False,False
24,825097,7656,190,False,False,False
10,292300,9141,617,False,False,True
24,223161,5922,258,False,False,True
24,90426,537,89,False,False,True
26,3361697,28720,3212,False,False,False
10,3891285,134148,25822,False,False,True
10,4774119,120438,12833,False,False,True
24,4996608,152893,2863,False,False,False
24,32582944,711815,26632,False,False,False
25,467612,5722,344,False,False,True
24,1991997,131182,3717,False,False,True
25,324207,3211,194,False,False,True
27,529146,48609,505,False,False,True
23,2292517,214759,5483,False,False,True
10,10828537,260973,70577,False,False,False
24,1790436,84955,3213,False,False,False
24,1526612,51825,2803,False,False,True
24,535135,3162,325,False,False,True
23,6928597,416564,21406,False,False,False
30,4638549,60148,3160,False,False,False
25,281206,1158,237,False,False,True
22,2331366,15410,1700,False,False,False
24,507616,3478,444,False,False,True
24,306361,3378,185,False,False,True
23,526246,3318,472,False,False,True
23,662594,11791,588,False,False,True
10,611176,12671,1093,False,False,True
24,3733710,359886,2487,False,False,True
24,922529,12927,923,False,False,False
24,323271,4670,622,False,False,True
23,133553,9035,357,False,False,True
23,396176,5272,304,False,False,True
24,853084,6797,571,False,False,True
24,679673,2299,549,False,False,True
23,118169,7212,264,False,False,True
22,283448,3547,289,False,False,True
24,317985,620,278,False,False,True
24,428282,3088,223,False,False,True
24,518837,4208,549,False,False,False
43,809542,4646,1286,False,False,True
26,833332,9593,1018,False,False,False
24,892853,8684,650,False,False,False
24,250545,871,161,False,False,True
24,293289,1557,80,False,False,True
24,558202,2219,170,False,False,True
26,2190075,34619,2728,False,False,True
24,369609,929,298,False,False,True
25,706188,4680,659,False,False,False
24,161583,7592,284,False,False,True
24,1372744,46863,1830,False,False,False
24,1521622,135273,4417,False,False,False
10,1346695,46797,520,False,False,True
24,648993,2356,620,False,False,True
25,68738,140,39,False,False,True
27,93456,2935,168,False,False,True
24,373705,1512,94,False,False,True
24,479362,1528,120,False,False,True
22,1533833,31892,2062,False,False,True
24,4318785,20320,3478,False,False,False
23,526706,30322,675,False,False,True
23,184880,2674,262,False,False,True
24,449382,875,310,False,False,False
28,1158291,370533,2519,False,False,False
27,30384,3747,53,False,False,False
24,795995,12592,709,True,False,True
24,451578,1524,112,False,False,True
24,364386,7330,365,False,False,True
27,51611,2221,58,False,False,True
27,81978,1014,111,False,False,True
1,1335358,2831,908,False,False,False
24,158342,689,120,False,False,True
27,22343,2182,57,False,False,False
24,165406,1022,74,False,False,True
25,289189,2179,187,False,False,True
22,51963,202,43,False,False,True
24,44842,1730,105,False,False,True
24,407798,1549,378,False,False,True
24,177769,1000,195,False,False,True
24,116847,748,124,False,False,True
10,67771,317,81,False,False,True
22,111019,695,80,False,False,True
23,57780,3411,128,False,False,True
25,334858,4136,237,False,False,False
10,245743,1727,220,False,False,True
24,320979,20928,1071,False,False,True
10,216214,2486,290,False,False,True
23,315567,40648,1615,False,False,False
24,346774,1460,334,False,False,True
24,354899,723,352,False,False,False
29,87287,3594,194,True,False,True
1,563844,4668,416,False,False,False
24,997248,4938,1313,False,False,False
23,263755,14278,987,False,False,True
23,1857553,91382,2852,False,False,False
24,408772,22445,426,False,False,False
10,11086865,237870,11915,False,False,False
24,379994,1884,295,False,False,True
22,297304,1944,11347,False,False,False
22,157043,427,60,False,False,True
10,2687405,48583,2278,False,False,False
10,227923,2614,231,False,False,True
10,417843,17950,250,False,False,False
24,180990,665,54,False,False,True
22,84691,2284,141,False,False,True
24,568877,6187,431,False,False,False
23,34830,1162,114,False,False,True
10,22836,2566,16,False,False,True
10,213024,5375,387,False,False,True
24,89408,276,37,False,False,True
24,145242,386,53,False,False,True
24,35642,293,34,False,False,True
24,221839,4364,194,False,False,False
24,136667,3393,201,False,False,False
25,245449,496,243,False,False,True
24,226123,4088,181,False,False,False
24,20728,103,2,False,False,True
24,53304,1434,54,False,False,True
1,8758674,205980,35569,False,False,False
24,187101,1446,103,False,False,False
24,1508761,18345,507,False,False,False
24,155923,2952,230,False,False,False
24,20937,50,4,False,False,True
10,423177,13134,406,False,False,True
22,1727662,53163,1148,False,False,True
24,311840,381,170,False,False,False
23,382764,28839,1460,False,False,False
10,26677,450,40,False,False,False
24,354837,11096,1409,False,False,False
25,150868,16903,935,False,False,True
23,427125,12625,757,False,False,False
25,64019,986,110,False,False,True
26,19113,87,16,False,False,True
24,23419,41,14,False,False,True
24,126938,1135,95,False,False,True
25,114731,802,107,False,False,False
10,3891285,134148,25822,False,False,True
10,4774119,120438,12833,False,False,True
24,4996608,152893,2863,False,False,False
24,32582944,711815,26632,False,False,False
25,467612,5722,344,False,False,True
24,1991997,131182,3717,False,False,True
25,324207,3211,194,False,False,True
27,529146,48609,505,False,False,True
23,2292517,214759,5483,False,False,True
10,10828537,260973,70577,False,False,False
24,1790436,84955,3213,False,False,False
24,1526612,51825,2803,False,False,True
24,535135,3162,325,False,False,True
23,6928597,416564,21406,False,False,False
30,4638549,60148,3160,False,False,False
25,281206,1158,237,False,False,True
22,2331366,15410,1700,False,False,False
24,507616,3478,444,False,False,True
24,306361,3378,185,False,False,True
23,526246,3318,472,False,False,True
23,662594,11791,588,False,False,True
10,611176,12671,1093,False,False,True
24,3733710,359886,2487,False,False,True
24,922529,12927,923,False,False,False
24,323271,4670,622,False,False,True
23,133553,9035,357,False,False,True
23,396176,5272,304,False,False,True
24,853084,6797,571,False,False,True
24,679673,2299,549,False,False,True
23,118169,7212,264,False,False,True
22,283448,3547,289,False,False,True
24,317985,620,278,False,False,True
24,428282,3088,223,False,False,True
24,518837,4208,549,False,False,False
43,809542,4646,1286,False,False,True
26,833332,9593,1018,False,False,False
24,892853,8684,650,False,False,False
24,250545,871,161,False,False,True
24,293289,1557,80,False,False,True
24,558202,2219,170,False,False,True
26,2190075,34619,2728,False,False,True
24,369609,929,298,False,False,True
25,706188,4680,659,False,False,False
24,161583,7592,284,False,False,True
24,1372744,46863,1830,False,False,False
24,1521622,135275,4417,False,False,False
10,1346695,46797,520,False,False,True
24,648993,2356,620,False,False,True
25,68738,140,39,False,False,True
27,93456,2935,168,False,False,True
10,6111819,159078,32656,False,False,True
10,9556534,158748,17411,False,False,True
24,3385971,326085,9541,False,False,False
24,5508502,159322,3187,False,False,False
25,1308323,10830,783,False,False,True
25,893388,7285,659,False,False,True
24,2772779,157023,5120,False,False,True
23,2975263,238611,6683,False,False,True
27,668907,56036,805,False,False,True
25,680405,1877,431,False,False,True
24,494957,9924,572,False,False,False
24,931322,4587,522,False,False,True
24,318419,1690,213,False,False,False
24,34081968,726240,27525,False,False,False
24,219879,1037,256,False,False,False
24,2107572,92758,3614,False,False,False
10,12221037,276630,78735,False,False,False
24,401186,2703,411,False,False,False
24,1733145,54905,3103,False,False,True
30,5661965,67232,3784,False,False,False
43,498922,2911,1194,False,False,False
1,953834,15118,569,False,False,False
24,150947,745,42,False,False,False
10,150395,787,154,False,False,False
26,4564959,52984,5200,False,False,True
24,926452,5079,713,False,False,True
24,87407,425,85,False,False,False
24,743778,4160,231,False,False,False
24,156213,3740,187,False,False,False
22,518196,4792,302,False,False,True
17,3828183,205229,3336,False,False,False
25,122195,2463,125,False,False,False
23,7178996,422947,21893,False,False,False
22,2652750,16823,1893,False,False,False
23,192551,9169,394,False,False,True
23,205859,10840,481,False,False,True
10,879285,15115,1474,False,False,True
24,716542,6076,484,False,False,False
10,2288385,58043,960,False,False,True
23,669070,3727,582,False,False,True
24,115778,370,139,False,False,False
24,69588,7564,223,False,False,False
1,80423,8557,642,False,False,False
24,4791237,431897,3350,False,False,True
24,2291019,24379,1852,True,False,True
10,91801,612,120,False,False,False
23,801862,12573,689,False,False,True
24,513136,2111,396,False,False,True
28,363659,10173,667,False,False,False
22,3006287,50060,4391,False,False,True
25,94293,1064,240,False,False,False
1,2269711,76630,3689,False,False,False
24,95977,8843,208,False,False,False
24,83421,592,187,False,False,False
23,475160,5776,346,False,False,True
24,106579,339,75,False,False,False
27,27887,1839,65,False,False,False
22,61196,4024,80,False,False,False
24,91930,966,91,False,False,False
24,96824,759,109,False,False,False
24,190630,8188,380,False,False,False
27,37763,5014,78,False,False,False
1,340038,13781,341,False,False,False
24,1038410,7443,658,False,False,True
25,165738,222,65,False,False,True
25,157962,2323,108,False,False,False
24,403967,733,341,False,False,True
24,1002747,2951,299,False,False,True
24,212507,360,64,False,False,True
24,2098624,55043,1027,False,False,False
22,412869,4153,373,False,False,True
24,221177,9175,374,False,False,True
24,301629,899,200,False,False,True
24,63717,271,46,False,False,False
24,101992,2364,202,False,False,False
25,107275,636,40,False,False,False
25,67624,592,117,False,False,False
27,108489,3233,107,False,False,True
24,244338,1367,226,False,False,False
26,1038329,11219,1208,False,False,False
27,16987,1881,44,False,False,False
24,560830,1198,398,False,False,True
28,395384,27943,1311,False,False,False
23,37560,2844,107,False,False,False
24,615075,4656,643,False,False,False
10,319070,12256,2099,False,False,False
20,714362,1521,391,False,False,False
24,253165,1558,137,False,False,True
24,292891,1223,290,False,False,False
28,4138484,76430,1801,False,False,False
25,846679,5232,767,False,False,False
26,101789,2665,138,False,False,False
24,534843,1710,126,False,False,True
24,965612,8979,702,False,False,False
23,234630,3103,280,False,False,True
22,95956,281,69,False,False,True
24,54805,181,20,False,False,False
24,81336,613,59,False,False,False
24,1459115,48469,1932,False,False,False
24,77258,2801,49,False,False,False
26,22424,132,27,False,False,False
24,1589392,138014,4589,False,False,False
22,29046,128,73,False,False,True
22,199334,873,136,False,False,True
10,73736,5286,43,False,False,True
24,563612,1707,139,False,False,True
23,578738,31587,716,False,False,True
24,67850,2134,139,False,False,True
24,126186,338,46,False,False,False
1,53606,6578,154,False,False,False
10,319237,1925,274,False,False,True
24,416611,7812,413,False,False,True
10,799662,7563,1714,False,False,False
22,51497,144,22,False,False,False
24,60029,499,26,False,False,True
23,70188,1618,202,False,False,True
24,4504979,20668,3613,False,False,False
24,242560,11804,254,False,False,False
10,82255,4042,70,False,False,False
27,104721,1131,127,False,False,True
25,102731,2032,41,False,False,False
24,161199,918,158,False,False,True
24,127395,1394,79,False,False,True
1,867194,6344,589,False,False,False
1,1041653,2190,695,False,False,True
24,462478,841,436,False,False,False
10,590281,12748,503,False,False,True
25,157583,1612,134,False,False,False
10,6111819,159080,32658,False,False,True
10,9556534,158748,17411,False,False,True
24,3385971,326085,9541,False,False,False
24,5508502,159322,3187,False,False,False
25,1308323,10830,783,False,False,True
25,893388,7285,659,False,False,True
24,2772779,157023,5120,False,False,True
23,2975263,238611,6683,False,False,True
27,668907,56036,805,False,False,True
25,680405,1877,431,False,False,True
24,494957,9924,572,False,False,False
24,931322,4587,522,False,False,True
24,318419,1690,213,False,False,False
24,34081968,726241,27525,False,False,False
24,219879,1037,256,False,False,False
24,2107572,92760,3614,False,False,False
10,12221037,276630,78735,False,False,False
24,401186,2703,411,False,False,False
24,1733145,54905,3103,False,False,True
30,5661965,67232,3784,False,False,False
43,498922,2911,1194,False,False,False
1,953834,15118,569,False,False,False
24,150947,745,42,False,False,False
10,150395,787,154,False,False,False
26,4564959,52984,5200,False,False,True
24,926452,5080,713,False,False,True
24,87407,425,85,False,False,False
24,743778,4160,231,False,False,False
24,156213,3740,187,False,False,False
22,518196,4792,302,False,False,True
17,3828183,205229,3336,False,False,False
25,122195,2463,125,False,False,False
23,7178996,422947,21893,False,False,False
22,2652750,16823,1893,False,False,False
23,192551,9169,394,False,False,True
23,205859,10840,481,False,False,True
10,879285,15115,1474,False,False,True
24,716542,6076,484,False,False,False
10,2288385,58043,960,False,False,True
23,670288,3728,582,False,False,True
24,115778,370,139,False,False,False
24,69588,7564,223,False,False,False
1,80423,8557,642,False,False,False
24,4791237,431897,3350,False,False,True
24,2291019,24379,1852,True,False,True
10,91801,613,120,False,False,False
23,801862,12573,689,False,False,True
24,513136,2111,396,False,False,True
28,363659,10173,667,False,False,False
22,3006287,50060,4391,False,False,True
10,5295094,291480,15935,False,False,False
24,7798437,470491,18047,False,False,False
10,3641908,167834,2252,False,False,False
23,822969,79039,5735,False,False,False
22,546675,31759,719,False,False,False
1,9988608,151351,10274,False,False,False
24,608459,7682,979,False,False,False
23,825868,38084,3972,False,False,False
24,652996,1545,244,False,False,False
25,1823781,13497,1105,False,False,True
24,355850,10066,270,False,False,False
24,646192,5610,531,False,False,False
23,314382,8129,334,False,False,False
43,750394,3354,1496,False,False,False
24,414803,28424,359,False,False,False
23,398035,28138,1710,False,False,False
1,7021355,166167,9213,False,False,False
10,282299,4862,254,False,False,False
24,314667,10896,530,False,False,False
24,742385,3017,505,False,False,False
24,5021728,370036,5908,False,False,False
10,213602,14784,151,False,False,False
24,3367432,174173,6022,False,False,True
25,1599328,12229,1155,False,False,True
1,1215753,16390,679,False,False,False
10,646731,29340,560,False,False,False
25,1051050,2428,599,False,False,True
25,446591,0,0,False,True,False
10,7010492,649504,16761,False,False,False
17,9397277,369425,7612,False,False,False
23,3649818,257007,7575,False,False,True
24,490171,50284,772,False,False,False
24,5978785,165047,3438,False,False,False
24,137238,540,124,False,False,False
24,484556,2628,479,False,False,False
24,825444,2200,287,False,False,False
1,1188041,3611,813,True,False,False
24,385008,1498,438,False,False,False
24,562615,3482,475,False,False,False
22,235308,9455,646,False,False,False
24,329618,26932,777,False,False,False
24,1146084,5227,618,False,False,True
24,243944,1516,243,False,False,False
27,758852,60762,1039,False,False,True
25,220671,3867,1317,False,False,False
22,464329,1275,826,False,False,True
27,56218,2596,161,False,False,False
25,446705,4038,259,False,False,False
1,28866,2814,82,False,False,False
24,419529,1007,350,False,False,False
27,50161,4075,92,False,False,False
24,102540,342,444,True,False,False
24,411633,2100,411,False,False,False
24,355697,1665,352,False,False,False
24,140159,1110,99,False,False,False
10,356023,2037,404,False,False,False
25,393124,6261,363,False,False,False
24,398681,3009,276,False,False,False
24,35656711,740157,28309,False,False,False
1,744570,20435,2065,False,False,False
20,1305649,2129,647,False,False,False
24,2440954,101017,3991,False,False,False
23,139123,1044,96,False,False,False
24,176927,341,61,False,False,False
28,698987,43369,1710,False,False,False
24,203257,1044,136,False,False,False
22,145155,465,55,False,False,False
25,88957,243,106,False,False,False
24,237787,13381,411,False,False,False
24,558826,2716,408,False,False,False
26,67517,2504,107,False,False,False
24,116905,243,26,False,False,False
17,655610,16483,471,False,False,False
24,106608,263,68,False,False,False
10,16601984,291055,82787,False,False,False
24,1922662,57716,3307,False,False,True
24,220915,11004,390,False,False,False
24,80298,284,49,False,False,False
25,293319,2356,589,False,False,False
24,117987,770,142,False,False,False
24,333386,1064,72,False,False,False
25,107541,289,114,False,False,False
24,61192,2282,66,False,False,False
23,75248,1572,170,False,False,False
26,5412459,62407,6106,False,False,True
24,257262,688,248,False,False,False
30,6909059,75326,4534,False,False,False
10,3302558,69024,1366,False,False,True
24,252326,539,168,False,False,False
27,61068,2415,106,False,False,False
25,58852,499,74,False,False,False
25,84815,321,79,False,False,False
24,365410,2220,250,False,False,False
24,200616,4130,236,False,False,False
27,26721,2225,42,False,False,False
24,162839,914,334,False,False,False
27,270065,21013,1090,False,False,False
24,76053,848,255,False,False,False
24,883608,25677,492,False,False,False
22,689126,5742,389,False,False,True
1,135172,11466,916,False,False,False
24,2901230,59942,1520,False,False,False
23,264119,11989,563,False,False,True
24,811996,17482,448,False,False,False
26,766059,13955,718,False,False,False
24,18920,70,4,False,False,False
26,187234,9492,561,False,False,False
23,235206,10337,470,False,False,True
10,144459,18831,82,False,False,False
26,57233,1938,69,False,False,False
1,273008,9191,907,False,False,False
24,168887,2923,298,False,False,False
24,335668,23910,1496,False,False,False
25,63963,752,62,False,False,False
25,124834,886,171,False,False,False
10,159766,745,157,False,False,False
28,491632,11249,799,False,False,False
24,236406,1404,293,False,False,False
23,7461268,431044,22386,False,False,False
28,932451,52286,963,False,False,False
23,648166,7152,455,False,False,True
23,698931,14868,312,False,False,False
22,803153,31204,623,False,False,False
24,16825,32,6,False,False,False
22,2929769,17844,2046,False,False,False
10,5295094,291480,15935,False,False,False
24,7798437,470491,18047,False,False,False
10,3641908,167834,2252,False,False,False
23,822969,79039,5735,False,False,False
22,546675,31759,719,False,False,False
1,9988608,151352,10274,False,False,False
24,608459,7682,979,False,False,False
23,825868,38084,3972,False,False,False
24,652996,1545,244,False,False,False
25,1823781,13497,1105,False,False,True
24,355850,10066,270,False,False,False
24,646192,5610,531,False,False,False
23,314382,8129,334,False,False,False
43,750394,3354,1496,False,False,False
24,414803,28424,359,False,False,False
23,398035,28138,1710,False,False,False
1,7021355,166167,9213,False,False,False
10,282299,4862,254,False,False,False
24,314667,10896,530,False,False,False
24,742385,3017,505,False,False,False
24,5021728,370036,5908,False,False,False
10,213602,14784,151,False,False,False
24,3367432,174173,6022,False,False,True
25,1599328,12229,1155,False,False,True
1,1215753,16390,679,False,False,False
10,646731,29340,560,False,False,False
25,1051050,2428,599,False,False,True
25,446591,0,0,False,True,False
10,7018402,649551,16766,False,False,False
17,9397277,369425,7612,False,False,False
23,3649818,257007,7575,False,False,True
24,490171,50284,772,False,False,False
24,5978785,165047,3438,False,False,False
24,137238,540,124,False,False,False
24,484556,2628,479,False,False,False
24,825444,2200,287,False,False,False
1,1188041,3611,813,True,False,False
24,385008,1498,438,False,False,False
24,562615,3482,475,False,False,False
22,235308,9455,646,False,False,False
24,329618,26932,777,False,False,False
24,1146084,5227,618,False,False,True
24,243944,1516,243,False,False,False
27,758852,60762,1039,False,False,True
25,220671,3867,1317,False,False,False
22,464329,1275,826,False,False,True
27,56218,2596,161,False,False,False
25,446705,4038,259,False,False,False
1,28866,2814,82,False,False,False
24,419529,1007,350,False,False,False
10,11651833,436109,25658,False,False,False
10,4309736,176532,2584,False,False,False
24,1775780,11673,1991,False,False,False
24,8819108,494506,20006,False,False,False
24,5885017,223403,6881,False,False,False
1,306079,17548,321,False,False,False
23,1515794,98720,7740,False,False,False
24,597992,28753,1191,False,False,False
24,657951,45967,2218,False,False,False
24,1201098,23616,641,False,False,False
22,748853,36401,940,False,False,False
24,507409,12661,647,False,False,False
1,13816180,179821,12707,False,False,False
23,588664,9630,474,False,False,False
10,11880974,854238,25293,False,False,False
24,724509,7358,594,False,False,False
24,735882,8427,1210,False,False,False
24,950702,6610,705,False,False,False
43,664658,3701,1411,False,False,False
23,977437,40958,4404,False,False,False
1,162213,6753,539,False,False,False
24,794747,1652,278,False,False,False
10,448599,5830,344,False,False,False
1,1257942,3615,823,True,False,False
23,343599,3528,498,False,False,False
24,391626,1961,451,False,False,False
23,510473,31135,2014,False,False,False
23,250506,29699,567,False,False,False
25,1961127,13977,1184,False,False,True
24,646042,4013,622,False,False,False
24,299064,10782,330,False,False,False
10,309909,17408,219,False,False,False
24,7146248,438662,8486,False,False,False
10,880147,34207,695,False,False,False
1,8521189,183637,10383,False,False,False
24,253750,716,374,False,False,False
24,480365,30269,381,False,False,False
24,107901,461,101,False,False,False
1,1504405,17849,772,False,False,False
22,389079,11310,820,False,False,False
24,871406,3367,568,False,False,False
25,569325,0,0,False,True,False
24,117152,347,89,False,False,False
25,1906236,13614,1288,False,False,True
25,315094,4287,1597,False,False,False
24,3532228,178203,6231,False,False,True
27,45873,3321,126,False,False,False
25,1153763,2530,631,False,False,True
25,128673,1713,205,False,False,False
24,563851,52835,862,False,False,False
22,246634,1257,145,False,False,False
24,138230,1191,91,False,False,False
24,407588,29469,911,False,False,False
17,10607169,391221,8306,False,False,False
26,1622456,22781,1539,False,False,False
23,84482,1657,110,False,False,False
23,3846666,261554,7810,False,False,True
23,69588,3945,169,False,False,False
24,323851,1386,331,False,False,False
27,89706,3014,190,False,False,False
24,110825,410,44,False,False,False
25,331606,3073,193,False,False,False
22,696067,1797,1081,False,False,True
24,949736,2329,321,False,False,False
24,349158,1268,192,False,False,False
26,1725426,20843,1771,False,False,False
24,529106,1703,124,False,False,False
24,127166,302,72,False,False,False
27,66224,1517,112,False,False,False
24,6073361,165713,3486,False,False,False
25,161639,331,150,False,False,False
24,140258,451,529,True,False,False
24,378061,1120,296,False,False,False
24,33928,4745,17,False,False,False
24,413833,1559,467,False,False,False
24,86946,204,28,False,False,False
1,1056743,22831,2336,False,False,False
23,159025,3953,173,False,False,False
24,1195202,5322,629,False,False,True
24,181269,3716,482,False,False,False
24,135455,1841,418,False,False,False
23,200023,1158,122,False,False,False
27,39472,3077,52,False,False,False
25,513509,7583,465,False,False,False
27,781371,61498,1096,False,False,True
26,123860,3123,142,False,False,False
24,129120,835,169,False,False,False
24,423665,1712,365,False,False,False
24,394976,838,314,False,False,False
20,1500114,2314,761,False,False,False
10,252923,31872,124,False,False,False
25,98758,658,95,False,False,False
28,786200,44920,1865,False,False,False
25,179821,405,167,False,False,False
24,173564,271,34,False,False,False
24,6908017,487402,2676,False,False,False
10,396673,2204,442,False,False,False
24,36224215,744304,28571,False,False,False
24,271452,14089,447,False,False,False
24,625741,2813,424,False,False,False
10,528050,4563,369,False,False,False
1,423881,9953,1015,False,False,False
22,163788,477,58,False,False,False
24,2174156,47370,1077,False,False,False
24,67388,3616,196,False,False,False
24,314392,11513,421,False,False,False
24,512012,2780,319,False,False,False
24,2538751,103221,4104,False,False,False
10,18904020,296229,83691,False,False,False
24,77895,2505,76,False,False,False
10,3553910,72228,1493,False,False,True
24,76672,1484,54,False,False,False
24,380961,1116,79,False,False,False
24,1475929,23379,679,False,False,False
24,79308,801,40,False,False,False
30,7398655,77789,4785,False,False,False
24,1976731,58391,3333,False,False,True
24,105210,1009,318,False,False,False
10,11651833,436109,25658,False,False,False
10,4309736,176532,2584,False,False,False
24,1775780,11673,1991,False,False,False
24,8819108,494506,20006,False,False,False
24,5885017,223403,6881,False,False,False
1,306079,17548,321,False,False,False
23,1515854,98719,7740,False,False,False
24,597992,28753,1191,False,False,False
24,657951,45967,2218,False,False,False
24,1201098,23616,641,False,False,False
22,748853,36401,940,False,False,False
24,507409,12661,647,False,False,False
1,13816180,179821,12707,False,False,False
23,588664,9630,474,False,False,False
10,11880974,854238,25293,False,False,False
24,724509,7358,594,False,False,False
24,735882,8427,1210,False,False,False
24,950702,6610,705,False,False,False
43,664658,3701,1411,False,False,False
23,977437,40958,4404,False,False,False
1,162213,6753,539,False,False,False
24,794747,1652,278,False,False,False
10,448599,5830,344,False,False,False
1,1257942,3615,823,True,False,False
23,343599,3528,498,False,False,False
24,391626,1961,451,False,False,False
23,510473,31135,2014,False,False,False
23,250506,29699,567,False,False,False
25,1961127,13977,1184,False,False,True
24,646042,4012,622,False,False,False
24,299064,10782,330,False,False,False
10,309909,17408,219,False,False,False
24,7146248,438665,8487,False,False,False
10,880147,34207,695,False,False,False
1,8521189,183637,10383,False,False,False
24,253750,716,374,False,False,False
24,480365,30269,381,False,False,False
24,107901,461,101,False,False,False
1,1504405,17849,772,False,False,False
22,389079,11310,820,False,False,False
24,871406,3367,568,False,False,False
25,569325,0,0,False,True,False
24,117152,347,89,False,False,False
25,1906236,13614,1288,False,False,True
25,315094,4287,1597,False,False,False
24,3532228,178203,6231,False,False,True
27,45873,3321,127,False,False,False
25,1153763,2530,631,False,False,True
25,128673,1713,205,False,False,False
24,563851,52835,862,False,False,False
24,6561784,572003,9806,False,False,False
10,17553216,549443,34321,False,False,False
24,947005,44047,17456,False,False,False
24,6904550,203804,3523,False,False,False
24,3473454,17494,3379,False,False,False
24,10997686,336017,13271,False,False,False
1,786061,21054,6742,False,False,False
24,9670106,515215,21679,False,False,False
1,730877,29341,675,False,False,False
10,420088,24093,1176,False,False,False
24,1169299,41035,2012,False,False,False
24,1009311,83889,3960,False,False,False
10,4838224,184351,2867,False,False,False
23,1851380,108547,8766,False,False,False
22,417053,3805,195,False,False,False
24,2000444,34390,970,False,False,False
24,937807,53841,2644,False,False,False
24,441903,9109,1433,False,False,False
24,1199757,8660,659,False,False,False
24,912063,2696,376,False,False,False
24,421735,2017,172,False,False,False
43,628962,3436,1483,False,False,False
10,820876,25898,1147,False,False,False
24,642406,13971,775,False,False,False
24,639046,9838,611,False,False,False
24,228373,2951,435,False,False,False
23,345457,33662,836,False,False,False
22,908173,40470,1139,False,False,False
10,2015433,29591,820,False,False,False
24,303137,3139,213,False,False,False
23,470845,42216,976,False,False,False
1,392768,12492,1333,False,False,False
22,350653,22246,1201,False,False,False
23,786249,10743,580,False,False,False
1,16712248,200316,14347,False,False,False
24,218301,1025,190,False,False,False
28,547472,36381,1178,False,False,False
1,1749567,5790,1507,False,False,False
22,440264,1903,293,False,False,False
24,463115,1656,276,False,False,False
24,338471,14454,189,False,False,False
23,236231,8969,511,False,False,False
23,481307,43592,2600,False,False,False
24,996736,5543,915,False,False,False
23,763773,5680,982,False,False,False
24,284054,18722,719,False,False,False
10,16106570,1007250,32071,False,False,False
24,129064,556,137,False,False,False
24,1252675,7672,891,False,False,False
1,136470,4072,998,False,False,False
24,359844,1692,454,False,False,False
24,283554,11999,271,False,False,False
23,288178,24483,721,False,False,False
26,1716722,21469,1742,False,False,False
24,327474,773,191,False,False,False
23,1080709,43095,4677,False,False,False
27,33782,3292,56,False,False,False
24,404464,1159,148,False,False,False
23,73632,10250,195,False,False,False
10,145856,4514,79,False,False,False
10,61036,426,99,False,False,False
24,288196,1363,287,False,False,False
24,37193,0,0,False,True,False
10,585389,6612,408,False,False,False
27,97601,3435,218,False,False,False
24,380605,12226,391,False,False,False
24,458189,31598,1025,False,False,False
25,89055,0,0,False,True,False
24,330373,1323,345,False,False,False
24,493669,1513,142,False,False,False
23,577741,32885,2226,False,False,False
10,371630,19173,272,False,False,False
1,980830,8352,711,False,False,False
24,3615349,347329,3106,False,False,False
25,280213,1438,229,False,False,False
10,1026641,36857,784,False,False,False
27,60387,3386,65,False,False,False
22,505644,12797,985,False,False,False
25,2056911,14334,1223,False,False,True
27,54922,873,79,False,False,False
25,173834,503,167,False,False,False
24,161565,375,39,False,False,False
23,131785,2164,155,False,False,False
1,9730243,196684,11394,False,False,False
28,290354,8092,416,False,False,False
24,187277,861,89,False,False,False
